Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
33428,,United Arab Emirates,16-02-20,9,0
33429,,United Arab Emirates,17-02-20,9,0
33430,,United Arab Emirates,18-02-20,9,0
33431,,United Arab Emirates,19-02-20,9,0
33432,,United Arab Emirates,20-02-20,9,0
33433,,United Arab Emirates,21-02-20,9,0
34678,,United Kingdom,12-02-20,9,0
34679,,United Kingdom,13-02-20,9,0
34680,,United Kingdom,14-02-20,9,0
34681,,United Kingdom,15-02-20,9,0
34682,,United Kingdom,16-02-20,9,0
34683,,United Kingdom,17-02-20,9,0
34684,,United Kingdom,18-02-20,9,0
34685,,United Kingdom,19-02-20,9,0
34686,,United Kingdom,20-02-20,9,0
34687,,United Kingdom,21-02-20,9,0
34688,,United Kingdom,22-02-20,9,0
34689,,United Kingdom,23-02-20,9,0
29462,Maryland,US,11-03-20,9,0
32084,Tennessee,US,11-03-20,9,0
32654,Virginia,US,11-03-20,9,0
2663,,Belgium,02-03-20,8,0
5522,Quebec,Canada,11-03-20,8,0
6089,,Chile,08-03-20,8,0
6090,,Chile,09-03-20,8,0
14489,,Germany,01-02-20,8,0
19772,,Mexico,11-03-20,8,0
22958,,Portugal,05-03-20,8,0
23071,,Qatar,04-03-20,8,0
23072,,Qatar,05-03-20,8,0
23073,,Qatar,06-03-20,8,0
23074,,Qatar,07-03-20,8,0
25915,,Switzerland,27-02-20,8,0
25916,,Switzerland,28-02-20,8,0
33422,,United Arab Emirates,10-02-20,8,0
33423,,United Arab Emirates,11-02-20,8,0
33424,,United Arab Emirates,12-02-20,8,0
33425,,United Arab Emirates,13-02-20,8,0
33426,,United Arab Emirates,14-02-20,8,0
33427,,United Arab Emirates,15-02-20,8,0
34676,,United Kingdom,10-02-20,8,0
34677,,United Kingdom,11-02-20,8,0
29461,Maryland,US,10-03-20,8,0
11784,,Ecuador,03-03-20,7,0
16569,,Israel,29-02-20,7,0
16879,,Japan,28-01-20,7,0
16880,,Japan,29-01-20,7,0
19769,,Mexico,08-03-20,7,0
19770,,Mexico,09-03-20,7,0
19771,,Mexico,10-03-20,7,0
22620,,Peru,09-03-20,7,0
23070,,Qatar,03-03-20,7,0
24631,,Singapore,28-01-20,7,0
24632,,Singapore,29-01-20,7,0
25801,,Sweden,27-02-20,7,0
25802,,Sweden,28-02-20,7,0
33343,,Ukraine,16-03-20,7,1
33420,,United Arab Emirates,08-02-20,7,0
33421,,United Arab Emirates,09-02-20,7,0
30943,North Carolina,US,10-03-20,7,0
30944,North Carolina,US,11-03-20,7,0
32083,Tennessee,US,10-03-20,7,0
32653,Virginia,US,10-03-20,7,0
2551,,Belarus,04-03-20,6,0
2552,,Belarus,05-03-20,6,0
2553,,Belarus,06-03-20,6,0
2554,,Belarus,07-03-20,6,0
2555,,Belarus,08-03-20,6,0
2556,,Belarus,09-03-20,6,0
5281,Ontario,Canada,27-02-20,6,0
5282,Ontario,Canada,28-02-20,6,0
11782,,Ecuador,01-03-20,6,0
11783,,Ecuador,02-03-20,6,0
14033,,France,01-02-20,6,0
14034,,France,02-02-20,6,0
14035,,France,03-02-20,6,0
14036,,France,04-02-20,6,0
14037,,France,05-02-20,6,0
14038,,France,06-02-20,6,0
14039,,France,07-02-20,6,0
16121,,Indonesia,08-03-20,6,0
16459,,Ireland,04-03-20,6,0
16460,,Ireland,05-03-20,6,0
19767,,Mexico,06-03-20,6,0
19768,,Mexico,07-03-20,6,0
21243,,Netherlands,29-02-20,6,0
22161,,Pakistan,06-03-20,6,0
22162,,Pakistan,07-03-20,6,0
22163,,Pakistan,08-03-20,6,0
22164,,Pakistan,09-03-20,6,0
22619,,Peru,08-03-20,6,0
23186,,Romania,05-03-20,6,0
25343,,Spain,25-02-20,6,0
26958,,Turkey,15-03-20,6,0
28777,Indiana,US,10-03-20,6,0
29234,Louisiana,US,11-03-20,6,0
14030,,France,29-01-20,5,0
14031,,France,30-01-20,5,0
14032,,France,31-01-20,5,0
14488,,Germany,31-01-20,5,0
16001,,India,02-03-20,5,0
16002,,India,03-03-20,5,0
16218,,Iran,20-02-20,5,2
19762,,Mexico,01-03-20,5,0
19763,,Mexico,02-03-20,5,0
19764,,Mexico,03-03-20,5,0
19765,,Mexico,04-03-20,5,0
19766,,Mexico,05-03-20,5,0
22158,,Pakistan,03-03-20,5,0
22159,,Pakistan,04-03-20,5,0
22160,,Pakistan,05-03-20,5,0
22845,,Poland,06-03-20,5,0
22846,,Poland,07-03-20,5,0
22957,,Portugal,04-03-20,5,0
24098,,Saudi Arabia,05-03-20,5,0
24099,,Saudi Arabia,06-03-20,5,0
24100,,Saudi Arabia,07-03-20,5,0
24630,,Singapore,27-01-20,5,0
26956,,Turkey,13-03-20,5,0
26957,,Turkey,14-03-20,5,0
33414,,United Arab Emirates,02-02-20,5,0
33415,,United Arab Emirates,03-02-20,5,0
33416,,United Arab Emirates,04-02-20,5,0
33417,,United Arab Emirates,05-02-20,5,0
33418,,United Arab Emirates,06-02-20,5,0
33419,,United Arab Emirates,07-02-20,5,0
27753,Connecticut,US,12-03-20,5,0
31173,Ohio,US,12-03-20,5,0
3463,,Brazil,04-03-20,4,0
3464,,Brazil,05-03-20,4,0
5278,Ontario,Canada,24-02-20,4,0
5279,Ontario,Canada,25-02-20,4,0
5280,Ontario,Canada,26-02-20,4,0
5519,Quebec,Canada,08-03-20,4,0
5520,Quebec,Canada,09-03-20,4,0
5521,Quebec,Canada,10-03-20,4,0
6086,,Chile,05-03-20,4,0
6087,,Chile,06-03-20,4,0
6088,,Chile,07-03-20,4,0
14029,,France,28-01-20,4,0
14485,,Germany,28-01-20,4,0
14486,,Germany,29-01-20,4,0
14487,,Germany,30-01-20,4,0
16119,,Indonesia,06-03-20,4,0
16120,,Indonesia,07-03-20,4,0
16568,,Israel,28-02-20,4,0
16877,,Japan,26-01-20,4,0
16878,,Japan,27-01-20,4,0
17334,,"Korea, South",27-01-20,4,0
17335,,"Korea, South",28-01-20,4,0
17336,,"Korea, South",29-01-20,4,0
17337,,"Korea, South",30-01-20,4,0
19761,,Mexico,29-02-20,4,0
22155,,Pakistan,29-02-20,4,0
22156,,Pakistan,01-03-20,4,0
22157,,Pakistan,02-03-20,4,0
23185,,Romania,04-03-20,4,0
23300,,Russia,05-03-20,4,0
24629,,Singapore,26-01-20,4,0
33410,,United Arab Emirates,29-01-20,4,0
33411,,United Arab Emirates,30-01-20,4,0
33412,,United Arab Emirates,31-01-20,4,0
33413,,United Arab Emirates,01-02-20,4,0
31172,Ohio,US,11-03-20,4,0
1861,,Austria,27-02-20,3,0
1862,,Austria,28-02-20,3,0
5254,Ontario,Canada,31-01-20,3,0
5255,Ontario,Canada,01-02-20,3,0
5256,Ontario,Canada,02-02-20,3,0
5257,Ontario,Canada,03-02-20,3,0
5258,Ontario,Canada,04-02-20,3,0
5259,Ontario,Canada,05-02-20,3,0
5260,Ontario,Canada,06-02-20,3,0
5261,Ontario,Canada,07-02-20,3,0
5262,Ontario,Canada,08-02-20,3,0
5263,Ontario,Canada,09-02-20,3,0
5264,Ontario,Canada,10-02-20,3,0
5265,Ontario,Canada,11-02-20,3,0
5266,Ontario,Canada,12-02-20,3,0
5267,Ontario,Canada,13-02-20,3,0
5268,Ontario,Canada,14-02-20,3,0
5269,Ontario,Canada,15-02-20,3,0
5270,Ontario,Canada,16-02-20,3,0
5271,Ontario,Canada,17-02-20,3,0
5272,Ontario,Canada,18-02-20,3,0
5273,Ontario,Canada,19-02-20,3,0
5274,Ontario,Canada,20-02-20,3,0
5275,Ontario,Canada,21-02-20,3,0
5276,Ontario,Canada,22-02-20,3,0
5277,Ontario,Canada,23-02-20,3,0
5518,Quebec,Canada,07-03-20,3,0
14026,,France,25-01-20,3,0
14027,,France,26-01-20,3,0
14028,,France,27-01-20,3,0
15973,,India,03-02-20,3,0
15974,,India,04-02-20,3,0
15975,,India,05-02-20,3,0
15976,,India,06-02-20,3,0
15977,,India,07-02-20,3,0
15978,,India,08-02-20,3,0
15979,,India,09-02-20,3,0
15980,,India,10-02-20,3,0
15981,,India,11-02-20,3,0
15982,,India,12-02-20,3,0
15983,,India,13-02-20,3,0
15984,,India,14-02-20,3,0
15985,,India,15-02-20,3,0
15986,,India,16-02-20,3,0
15987,,India,17-02-20,3,0
15988,,India,18-02-20,3,0
15989,,India,19-02-20,3,0
15990,,India,20-02-20,3,0
15991,,India,21-02-20,3,0
15992,,India,22-02-20,3,0
15993,,India,23-02-20,3,0
15994,,India,24-02-20,3,0
15995,,India,25-02-20,3,0
15996,,India,26-02-20,3,0
15997,,India,27-02-20,3,0
15998,,India,28-02-20,3,0
15999,,India,29-02-20,3,0
16000,,India,01-03-20,3,0
16567,,Israel,27-02-20,3,0
16661,,Italy,07-02-20,3,0
16662,,Italy,08-02-20,3,0
16663,,Italy,09-02-20,3,0
16664,,Italy,10-02-20,3,0
16665,,Italy,11-02-20,3,0
16666,,Italy,12-02-20,3,0
16667,,Italy,13-02-20,3,0
16668,,Italy,14-02-20,3,0
16669,,Italy,15-02-20,3,0
16670,,Italy,16-02-20,3,0
16671,,Italy,17-02-20,3,0
16672,,Italy,18-02-20,3,0
16673,,Italy,19-02-20,3,0
16674,,Italy,20-02-20,3,0
17333,,"Korea, South",26-01-20,3,0
23068,,Qatar,01-03-20,3,0
23069,,Qatar,02-03-20,3,0
23180,,Romania,28-02-20,3,0
23181,,Romania,29-02-20,3,0
23182,,Romania,01-03-20,3,0
23183,,Romania,02-03-20,3,0
23184,,Romania,03-03-20,3,0
23297,,Russia,02-03-20,3,0
23298,,Russia,03-03-20,3,0
23299,,Russia,04-03-20,3,0
24627,,Singapore,24-01-20,3,0
24628,,Singapore,25-01-20,3,0
33340,,Ukraine,13-03-20,3,1
33341,,Ukraine,14-03-20,3,1
33342,,Ukraine,15-03-20,3,1
34673,,United Kingdom,07-02-20,3,0
34674,,United Kingdom,08-02-20,3,0
34675,,United Kingdom,09-02-20,3,0
27752,Connecticut,US,11-03-20,3,0
31171,Ohio,US,10-03-20,3,0
1859,,Austria,25-02-20,2,0
1860,,Austria,26-02-20,2,0
2662,,Belgium,01-03-20,2,0
3459,,Brazil,29-02-20,2,0
3460,,Brazil,01-03-20,2,0
3461,,Brazil,02-03-20,2,0
3462,,Brazil,03-03-20,2,0
5516,Quebec,Canada,05-03-20,2,0
5517,Quebec,Canada,06-03-20,2,0
14025,,France,24-01-20,2,0
15972,,India,02-02-20,2,0
16115,,Indonesia,02-03-20,2,0
16116,,Indonesia,03-03-20,2,0
16117,,Indonesia,04-03-20,2,0
16118,,Indonesia,05-03-20,2,0
16217,,Iran,19-02-20,2,2
16458,,Ireland,03-03-20,2,0
16566,,Israel,26-02-20,2,0
16654,,Italy,31-01-20,2,0
16655,,Italy,01-02-20,2,0
16656,,Italy,02-02-20,2,0
16657,,Italy,03-02-20,2,0
16658,,Italy,04-02-20,2,0
16659,,Italy,05-02-20,2,0
16660,,Italy,06-02-20,2,0
16873,,Japan,22-01-20,2,0
16874,,Japan,23-01-20,2,0
16875,,Japan,24-01-20,2,0
16876,,Japan,25-01-20,2,0
17331,,"Korea, South",24-01-20,2,0
17332,,"Korea, South",25-01-20,2,0
22152,,Pakistan,26-02-20,2,0
22153,,Pakistan,27-02-20,2,0
22154,,Pakistan,28-02-20,2,0
22955,,Portugal,02-03-20,2,0
22956,,Portugal,03-03-20,2,0
23266,,Russia,31-01-20,2,0
23267,,Russia,01-02-20,2,0
23268,,Russia,02-02-20,2,0
23269,,Russia,03-02-20,2,0
23270,,Russia,04-02-20,2,0
23271,,Russia,05-02-20,2,0
23272,,Russia,06-02-20,2,0
23273,,Russia,07-02-20,2,0
23274,,Russia,08-02-20,2,0
23275,,Russia,09-02-20,2,0
23276,,Russia,10-02-20,2,0
23277,,Russia,11-02-20,2,0
23278,,Russia,12-02-20,2,0
23279,,Russia,13-02-20,2,0
23280,,Russia,14-02-20,2,0
23281,,Russia,15-02-20,2,0
23282,,Russia,16-02-20,2,0
23283,,Russia,17-02-20,2,0
23284,,Russia,18-02-20,2,0
23285,,Russia,19-02-20,2,0
23286,,Russia,20-02-20,2,0
23287,,Russia,21-02-20,2,0
23288,,Russia,22-02-20,2,0
23289,,Russia,23-02-20,2,0
23290,,Russia,24-02-20,2,0
23291,,Russia,25-02-20,2,0
23292,,Russia,26-02-20,2,0
23293,,Russia,27-02-20,2,0
23294,,Russia,28-02-20,2,0
23295,,Russia,29-02-20,2,0
23296,,Russia,01-03-20,2,0
25327,,Spain,09-02-20,2,0
25328,,Spain,10-02-20,2,0
25329,,Spain,11-02-20,2,0
25330,,Spain,12-02-20,2,0
25331,,Spain,13-02-20,2,0
25332,,Spain,14-02-20,2,0
25333,,Spain,15-02-20,2,0
25334,,Spain,16-02-20,2,0
25335,,Spain,17-02-20,2,0
25336,,Spain,18-02-20,2,0
25337,,Spain,19-02-20,2,0
25338,,Spain,20-02-20,2,0
25339,,Spain,21-02-20,2,0
25340,,Spain,22-02-20,2,0
25341,,Spain,23-02-20,2,0
25342,,Spain,24-02-20,2,0
25800,,Sweden,26-02-20,2,0
34666,,United Kingdom,31-01-20,2,0
34667,,United Kingdom,01-02-20,2,0
34668,,United Kingdom,02-02-20,2,0
34669,,United Kingdom,03-02-20,2,0
34670,,United Kingdom,04-02-20,2,0
34671,,United Kingdom,05-02-20,2,0
34672,,United Kingdom,06-02-20,2,0
27751,Connecticut,US,10-03-20,2,0
29690,Michigan,US,11-03-20,2,0
29691,Michigan,US,12-03-20,2,0
2546,,Belarus,28-02-20,1,0
2547,,Belarus,29-02-20,1,0
2548,,Belarus,01-03-20,1,0
2549,,Belarus,02-03-20,1,0
2550,,Belarus,03-03-20,1,0
2636,,Belgium,04-02-20,1,0
2637,,Belgium,05-02-20,1,0
2638,,Belgium,06-02-20,1,0
2639,,Belgium,07-02-20,1,0
2640,,Belgium,08-02-20,1,0
2641,,Belgium,09-02-20,1,0
2642,,Belgium,10-02-20,1,0
2643,,Belgium,11-02-20,1,0
2644,,Belgium,12-02-20,1,0
2645,,Belgium,13-02-20,1,0
2646,,Belgium,14-02-20,1,0
2647,,Belgium,15-02-20,1,0
2648,,Belgium,16-02-20,1,0
2649,,Belgium,17-02-20,1,0
2650,,Belgium,18-02-20,1,0
2651,,Belgium,19-02-20,1,0
2652,,Belgium,20-02-20,1,0
2653,,Belgium,21-02-20,1,0
2654,,Belgium,22-02-20,1,0
2655,,Belgium,23-02-20,1,0
2656,,Belgium,24-02-20,1,0
2657,,Belgium,25-02-20,1,0
2658,,Belgium,26-02-20,1,0
2659,,Belgium,27-02-20,1,0
2660,,Belgium,28-02-20,1,0
2661,,Belgium,29-02-20,1,0
3456,,Brazil,26-02-20,1,0
3457,,Brazil,27-02-20,1,0
3458,,Brazil,28-02-20,1,0
5249,Ontario,Canada,26-01-20,1,0
5250,Ontario,Canada,27-01-20,1,0
5251,Ontario,Canada,28-01-20,1,0
5252,Ontario,Canada,29-01-20,1,0
5253,Ontario,Canada,30-01-20,1,0
5510,Quebec,Canada,28-02-20,1,0
5511,Quebec,Canada,29-02-20,1,0
5512,Quebec,Canada,01-03-20,1,0
5513,Quebec,Canada,02-03-20,1,0
5514,Quebec,Canada,03-03-20,1,0
5515,Quebec,Canada,04-03-20,1,0
6084,,Chile,03-03-20,1,0
6085,,Chile,04-03-20,1,0
14484,,Germany,27-01-20,1,0
15969,,India,30-01-20,1,0
15970,,India,31-01-20,1,0
15971,,India,01-02-20,1,0
16455,,Ireland,29-02-20,1,0
16456,,Ireland,01-03-20,1,0
16457,,Ireland,02-03-20,1,0
16561,,Israel,21-02-20,1,0
16562,,Israel,22-02-20,1,0
16563,,Israel,23-02-20,1,0
16564,,Israel,24-02-20,1,0
16565,,Israel,25-02-20,1,0
17329,,"Korea, South",22-01-20,1,0
17330,,"Korea, South",23-01-20,1,0
19760,,Mexico,28-02-20,1,0
21241,,Netherlands,27-02-20,1,0
21242,,Netherlands,28-02-20,1,0
22617,,Peru,06-03-20,1,0
22618,,Peru,07-03-20,1,0
22843,,Poland,04-03-20,1,0
22844,,Poland,05-03-20,1,0
23067,,Qatar,29-02-20,1,0
23178,,Romania,26-02-20,1,0
23179,,Romania,27-02-20,1,0
24095,,Saudi Arabia,02-03-20,1,0
24096,,Saudi Arabia,03-03-20,1,0
24097,,Saudi Arabia,04-03-20,1,0
24626,,Singapore,23-01-20,1,0
25319,,Spain,01-02-20,1,0
25320,,Spain,02-02-20,1,0
25321,,Spain,03-02-20,1,0
25322,,Spain,04-02-20,1,0
25323,,Spain,05-02-20,1,0
25324,,Spain,06-02-20,1,0
25325,,Spain,07-02-20,1,0
25326,,Spain,08-02-20,1,0
25774,,Sweden,31-01-20,1,0
25775,,Sweden,01-02-20,1,0
25776,,Sweden,02-02-20,1,0
25777,,Sweden,03-02-20,1,0
25778,,Sweden,04-02-20,1,0
25779,,Sweden,05-02-20,1,0
25780,,Sweden,06-02-20,1,0
25781,,Sweden,07-02-20,1,0
25782,,Sweden,08-02-20,1,0
25783,,Sweden,09-02-20,1,0
25784,,Sweden,10-02-20,1,0
25785,,Sweden,11-02-20,1,0
25786,,Sweden,12-02-20,1,0
25787,,Sweden,13-02-20,1,0
25788,,Sweden,14-02-20,1,0
25789,,Sweden,15-02-20,1,0
25790,,Sweden,16-02-20,1,0
25791,,Sweden,17-02-20,1,0
25792,,Sweden,18-02-20,1,0
25793,,Sweden,19-02-20,1,0
25794,,Sweden,20-02-20,1,0
25795,,Sweden,21-02-20,1,0
25796,,Sweden,22-02-20,1,0
25797,,Sweden,23-02-20,1,0
25798,,Sweden,24-02-20,1,0
25799,,Sweden,25-02-20,1,0
25913,,Switzerland,25-02-20,1,0
25914,,Switzerland,26-02-20,1,0
26954,,Turkey,11-03-20,1,0
26955,,Turkey,12-03-20,1,0
33330,,Ukraine,03-03-20,1,0
33331,,Ukraine,04-03-20,1,0
33332,,Ukraine,05-03-20,1,0
33333,,Ukraine,06-03-20,1,0
33334,,Ukraine,07-03-20,1,0
33335,,Ukraine,08-03-20,1,0
33336,,Ukraine,09-03-20,1,0
33337,,Ukraine,10-03-20,1,0
33338,,Ukraine,11-03-20,1,0
33339,,Ukraine,12-03-20,1,0
29233,Louisiana,US,10-03-20,1,0
1825,,Austria,22-01-20,0,0
1826,,Austria,23-01-20,0,0
1827,,Austria,24-01-20,0,0
1828,,Austria,25-01-20,0,0
1829,,Austria,26-01-20,0,0
1830,,Austria,27-01-20,0,0
1831,,Austria,28-01-20,0,0
1832,,Austria,29-01-20,0,0
1833,,Austria,30-01-20,0,0
1834,,Austria,31-01-20,0,0
1835,,Austria,01-02-20,0,0
1836,,Austria,02-02-20,0,0
1837,,Austria,03-02-20,0,0
1838,,Austria,04-02-20,0,0
1839,,Austria,05-02-20,0,0
1840,,Austria,06-02-20,0,0
1841,,Austria,07-02-20,0,0
1842,,Austria,08-02-20,0,0
1843,,Austria,09-02-20,0,0
1844,,Austria,10-02-20,0,0
1845,,Austria,11-02-20,0,0
1846,,Austria,12-02-20,0,0
1847,,Austria,13-02-20,0,0
1848,,Austria,14-02-20,0,0
1849,,Austria,15-02-20,0,0
1850,,Austria,16-02-20,0,0
1851,,Austria,17-02-20,0,0
1852,,Austria,18-02-20,0,0
1853,,Austria,19-02-20,0,0
1854,,Austria,20-02-20,0,0
1855,,Austria,21-02-20,0,0
1856,,Austria,22-02-20,0,0
1857,,Austria,23-02-20,0,0
1858,,Austria,24-02-20,0,0
2509,,Belarus,22-01-20,0,0
2510,,Belarus,23-01-20,0,0
2511,,Belarus,24-01-20,0,0
2512,,Belarus,25-01-20,0,0
2513,,Belarus,26-01-20,0,0
2514,,Belarus,27-01-20,0,0
2515,,Belarus,28-01-20,0,0
2516,,Belarus,29-01-20,0,0
2517,,Belarus,30-01-20,0,0
2518,,Belarus,31-01-20,0,0
2519,,Belarus,01-02-20,0,0
2520,,Belarus,02-02-20,0,0
2521,,Belarus,03-02-20,0,0
2522,,Belarus,04-02-20,0,0
2523,,Belarus,05-02-20,0,0
2524,,Belarus,06-02-20,0,0
2525,,Belarus,07-02-20,0,0
2526,,Belarus,08-02-20,0,0
2527,,Belarus,09-02-20,0,0
2528,,Belarus,10-02-20,0,0
2529,,Belarus,11-02-20,0,0
2530,,Belarus,12-02-20,0,0
2531,,Belarus,13-02-20,0,0
2532,,Belarus,14-02-20,0,0
2533,,Belarus,15-02-20,0,0
2534,,Belarus,16-02-20,0,0
2535,,Belarus,17-02-20,0,0
2536,,Belarus,18-02-20,0,0
2537,,Belarus,19-02-20,0,0
2538,,Belarus,20-02-20,0,0
2539,,Belarus,21-02-20,0,0
2540,,Belarus,22-02-20,0,0
2541,,Belarus,23-02-20,0,0
2542,,Belarus,24-02-20,0,0
2543,,Belarus,25-02-20,0,0
2544,,Belarus,26-02-20,0,0
2545,,Belarus,27-02-20,0,0
2623,,Belgium,22-01-20,0,0
2624,,Belgium,23-01-20,0,0
2625,,Belgium,24-01-20,0,0
2626,,Belgium,25-01-20,0,0
2627,,Belgium,26-01-20,0,0
2628,,Belgium,27-01-20,0,0
2629,,Belgium,28-01-20,0,0
2630,,Belgium,29-01-20,0,0
2631,,Belgium,30-01-20,0,0
2632,,Belgium,31-01-20,0,0
2633,,Belgium,01-02-20,0,0
2634,,Belgium,02-02-20,0,0
2635,,Belgium,03-02-20,0,0
3421,,Brazil,22-01-20,0,0
3422,,Brazil,23-01-20,0,0
3423,,Brazil,24-01-20,0,0
3424,,Brazil,25-01-20,0,0
3425,,Brazil,26-01-20,0,0
3426,,Brazil,27-01-20,0,0
3427,,Brazil,28-01-20,0,0
3428,,Brazil,29-01-20,0,0
3429,,Brazil,30-01-20,0,0
3430,,Brazil,31-01-20,0,0
3431,,Brazil,01-02-20,0,0
3432,,Brazil,02-02-20,0,0
3433,,Brazil,03-02-20,0,0
3434,,Brazil,04-02-20,0,0
3435,,Brazil,05-02-20,0,0
3436,,Brazil,06-02-20,0,0
3437,,Brazil,07-02-20,0,0
3438,,Brazil,08-02-20,0,0
3439,,Brazil,09-02-20,0,0
3440,,Brazil,10-02-20,0,0
3441,,Brazil,11-02-20,0,0
3442,,Brazil,12-02-20,0,0
3443,,Brazil,13-02-20,0,0
3444,,Brazil,14-02-20,0,0
3445,,Brazil,15-02-20,0,0
3446,,Brazil,16-02-20,0,0
3447,,Brazil,17-02-20,0,0
3448,,Brazil,18-02-20,0,0
3449,,Brazil,19-02-20,0,0
3450,,Brazil,20-02-20,0,0
3451,,Brazil,21-02-20,0,0
3452,,Brazil,22-02-20,0,0
3453,,Brazil,23-02-20,0,0
3454,,Brazil,24-02-20,0,0
3455,,Brazil,25-02-20,0,0
5245,Ontario,Canada,22-01-20,0,0
5246,Ontario,Canada,23-01-20,0,0
5247,Ontario,Canada,24-01-20,0,0
5248,Ontario,Canada,25-01-20,0,0
5473,Quebec,Canada,22-01-20,0,0
5474,Quebec,Canada,23-01-20,0,0
5475,Quebec,Canada,24-01-20,0,0
5476,Quebec,Canada,25-01-20,0,0
5477,Quebec,Canada,26-01-20,0,0
5478,Quebec,Canada,27-01-20,0,0
5479,Quebec,Canada,28-01-20,0,0
5480,Quebec,Canada,29-01-20,0,0
5481,Quebec,Canada,30-01-20,0,0
5482,Quebec,Canada,31-01-20,0,0
5483,Quebec,Canada,01-02-20,0,0
5484,Quebec,Canada,02-02-20,0,0
5485,Quebec,Canada,03-02-20,0,0
5486,Quebec,Canada,04-02-20,0,0
5487,Quebec,Canada,05-02-20,0,0
5488,Quebec,Canada,06-02-20,0,0
5489,Quebec,Canada,07-02-20,0,0
5490,Quebec,Canada,08-02-20,0,0
5491,Quebec,Canada,09-02-20,0,0
5492,Quebec,Canada,10-02-20,0,0
5493,Quebec,Canada,11-02-20,0,0
5494,Quebec,Canada,12-02-20,0,0
5495,Quebec,Canada,13-02-20,0,0
5496,Quebec,Canada,14-02-20,0,0
5497,Quebec,Canada,15-02-20,0,0
5498,Quebec,Canada,16-02-20,0,0
5499,Quebec,Canada,17-02-20,0,0
5500,Quebec,Canada,18-02-20,0,0
5501,Quebec,Canada,19-02-20,0,0
5502,Quebec,Canada,20-02-20,0,0
5503,Quebec,Canada,21-02-20,0,0
5504,Quebec,Canada,22-02-20,0,0
5505,Quebec,Canada,23-02-20,0,0
5506,Quebec,Canada,24-02-20,0,0
5507,Quebec,Canada,25-02-20,0,0
5508,Quebec,Canada,26-02-20,0,0
5509,Quebec,Canada,27-02-20,0,0
6043,,Chile,22-01-20,0,0
6044,,Chile,23-01-20,0,0
6045,,Chile,24-01-20,0,0
6046,,Chile,25-01-20,0,0
6047,,Chile,26-01-20,0,0
6048,,Chile,27-01-20,0,0
6049,,Chile,28-01-20,0,0
6050,,Chile,29-01-20,0,0
6051,,Chile,30-01-20,0,0
6052,,Chile,31-01-20,0,0
6053,,Chile,01-02-20,0,0
6054,,Chile,02-02-20,0,0
6055,,Chile,03-02-20,0,0
6056,,Chile,04-02-20,0,0
6057,,Chile,05-02-20,0,0
6058,,Chile,06-02-20,0,0
6059,,Chile,07-02-20,0,0
6060,,Chile,08-02-20,0,0
6061,,Chile,09-02-20,0,0
6062,,Chile,10-02-20,0,0
6063,,Chile,11-02-20,0,0
6064,,Chile,12-02-20,0,0
6065,,Chile,13-02-20,0,0
6066,,Chile,14-02-20,0,0
6067,,Chile,15-02-20,0,0
6068,,Chile,16-02-20,0,0
6069,,Chile,17-02-20,0,0
6070,,Chile,18-02-20,0,0
6071,,Chile,19-02-20,0,0
6072,,Chile,20-02-20,0,0
6073,,Chile,21-02-20,0,0
6074,,Chile,22-02-20,0,0
6075,,Chile,23-02-20,0,0
6076,,Chile,24-02-20,0,0
6077,,Chile,25-02-20,0,0
6078,,Chile,26-02-20,0,0
6079,,Chile,27-02-20,0,0
6080,,Chile,28-02-20,0,0
6081,,Chile,29-02-20,0,0
6082,,Chile,01-03-20,0,0
6083,,Chile,02-03-20,0,0
11743,,Ecuador,22-01-20,0,0
11744,,Ecuador,23-01-20,0,0
11745,,Ecuador,24-01-20,0,0
11746,,Ecuador,25-01-20,0,0
11747,,Ecuador,26-01-20,0,0
11748,,Ecuador,27-01-20,0,0
11749,,Ecuador,28-01-20,0,0
11750,,Ecuador,29-01-20,0,0
11751,,Ecuador,30-01-20,0,0
11752,,Ecuador,31-01-20,0,0
11753,,Ecuador,01-02-20,0,0
11754,,Ecuador,02-02-20,0,0
11755,,Ecuador,03-02-20,0,0
11756,,Ecuador,04-02-20,0,0
11757,,Ecuador,05-02-20,0,0
11758,,Ecuador,06-02-20,0,0
11759,,Ecuador,07-02-20,0,0
11760,,Ecuador,08-02-20,0,0
11761,,Ecuador,09-02-20,0,0
11762,,Ecuador,10-02-20,0,0
11763,,Ecuador,11-02-20,0,0
11764,,Ecuador,12-02-20,0,0
11765,,Ecuador,13-02-20,0,0
11766,,Ecuador,14-02-20,0,0
11767,,Ecuador,15-02-20,0,0
11768,,Ecuador,16-02-20,0,0
11769,,Ecuador,17-02-20,0,0
11770,,Ecuador,18-02-20,0,0
11771,,Ecuador,19-02-20,0,0
11772,,Ecuador,20-02-20,0,0
11773,,Ecuador,21-02-20,0,0
11774,,Ecuador,22-02-20,0,0
11775,,Ecuador,23-02-20,0,0
11776,,Ecuador,24-02-20,0,0
11777,,Ecuador,25-02-20,0,0
11778,,Ecuador,26-02-20,0,0
11779,,Ecuador,27-02-20,0,0
11780,,Ecuador,28-02-20,0,0
11781,,Ecuador,29-02-20,0,0
14023,,France,22-01-20,0,0
14024,,France,23-01-20,0,0
14479,,Germany,22-01-20,0,0
14480,,Germany,23-01-20,0,0
14481,,Germany,24-01-20,0,0
14482,,Germany,25-01-20,0,0
14483,,Germany,26-01-20,0,0
15961,,India,22-01-20,0,0
15962,,India,23-01-20,0,0
